,order_id,item_id,product_id,quantity,list_price,discount,extracted_date,data_source,local_price
2170,767,4,77,2,799.99,0.05,2025-11-24 02:06:42,mysql_database,37974.19331665
2171,768,1,31,1,1632.99,0.2,2025-11-24 02:06:42,mysql_database,77515.31637165001
2172,768,2,76,1,299.99,0.2,2025-11-24 02:06:42,mysql_database,14240.02581665
2173,769,1,8,1,1799.99,0.1,2025-11-24 02:06:42,mysql_database,85442.52831665
2174,769,2,6,2,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2175,769,3,36,2,832.99,0.07,2025-11-24 02:06:42,mysql_database,39540.64837165
2176,770,1,110,1,470.99,0.05,2025-11-24 02:06:42,mysql_database,22357.111101650004
2177,770,2,42,1,2299.99,0.2,2025-11-24 02:06:42,mysql_database,109176.69581665
2178,770,3,103,1,551.99,0.2,2025-11-24 02:06:42,mysql_database,26202.046236650003
2179,770,4,11,2,1680.99,0.05,2025-11-24 02:06:42,mysql_database,79793.79645165
2180,771,1,13,2,269.99,0.2,2025-11-24 02:06:42,mysql_database,12815.97576665
2181,771,2,88,1,189.99,0.2,2025-11-24 02:06:42,mysql_database,9018.50896665
2182,772,1,103,1,551.99,0.07,2025-11-24 02:06:42,mysql_database,26202.046236650003
2183,773,1,92,1,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
2184,773,2,14,1,269.99,0.05,2025-11-24 02:06:42,mysql_database,12815.97576665
2185,773,3,17,2,429.0,0.2,2025-11-24 02:06:42,mysql_database,20363.915715000003
2186,773,4,33,2,469.99,0.07,2025-11-24 02:06:42,mysql_database,22309.642766650002
2187,774,1,65,1,346.99,0.05,2025-11-24 02:06:42,mysql_database,16471.037561650002
2188,774,2,36,2,832.99,0.05,2025-11-24 02:06:42,mysql_database,39540.64837165
2189,774,3,20,1,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2190,774,4,73,1,749.99,0.05,2025-11-24 02:06:42,mysql_database,35600.776566650005
2191,774,5,58,2,4999.99,0.1,2025-11-24 02:06:42,mysql_database,237341.20031665
2192,775,1,39,1,1499.99,0.07,2025-11-24 02:06:42,mysql_database,71202.02781665
2193,776,1,28,1,2499.99,0.2,2025-11-24 02:06:42,mysql_database,118670.36281665
2194,776,2,42,2,2299.99,0.2,2025-11-24 02:06:42,mysql_database,109176.69581665
2195,776,3,71,1,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
2196,776,4,35,1,832.99,0.1,2025-11-24 02:06:42,mysql_database,39540.64837165
2197,777,1,5,1,1320.99,0.2,2025-11-24 02:06:42,mysql_database,62705.19585165
2198,777,2,7,2,3999.99,0.2,2025-11-24 02:06:42,mysql_database,189872.86531665002
2199,777,3,2,1,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
2200,778,1,64,1,489.99,0.1,2025-11-24 02:06:42,mysql_database,23259.00946665
2201,778,2,85,1,329.99,0.05,2025-11-24 02:06:42,mysql_database,15664.075866650002
2202,779,1,101,1,339.99,0.05,2025-11-24 02:06:42,mysql_database,16138.759216650002
2203,779,2,90,2,209.99,0.2,2025-11-24 02:06:42,mysql_database,9967.875666650001
2204,779,3,47,1,5299.99,0.2,2025-11-24 02:06:42,mysql_database,251581.70081665
2205,779,4,8,1,1799.99,0.2,2025-11-24 02:06:42,mysql_database,85442.52831665
2206,779,5,85,1,329.99,0.2,2025-11-24 02:06:42,mysql_database,15664.075866650002
2207,780,1,32,1,469.99,0.1,2025-11-24 02:06:42,mysql_database,22309.642766650002
2208,781,1,109,2,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
2209,781,2,7,2,3999.99,0.2,2025-11-24 02:06:42,mysql_database,189872.86531665002
2210,781,3,57,2,1999.99,0.1,2025-11-24 02:06:42,mysql_database,94936.19531665
2211,782,1,20,2,599.99,0.07,2025-11-24 02:06:42,mysql_database,28480.52631665
2212,782,2,57,1,1999.99,0.07,2025-11-24 02:06:42,mysql_database,94936.19531665
2213,782,3,99,1,299.99,0.07,2025-11-24 02:06:42,mysql_database,14240.02581665
2214,782,4,16,2,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2215,783,1,92,1,209.99,0.2,2025-11-24 02:06:42,mysql_database,9967.875666650001
2216,783,2,22,2,269.99,0.05,2025-11-24 02:06:42,mysql_database,12815.97576665
2217,783,3,94,1,249.99,0.05,2025-11-24 02:06:42,mysql_database,11866.60906665
2218,783,4,29,1,999.99,0.1,2025-11-24 02:06:42,mysql_database,47467.86031665
2219,784,1,22,1,269.99,0.07,2025-11-24 02:06:42,mysql_database,12815.97576665
2220,784,2,72,2,619.99,0.1,2025-11-24 02:06:42,mysql_database,29429.893016650003
2221,784,3,16,1,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2222,785,1,59,2,2599.99,0.2,2025-11-24 02:06:42,mysql_database,123417.19631664999
2223,785,2,40,1,4999.99,0.07,2025-11-24 02:06:42,mysql_database,237341.20031665
2224,785,3,25,1,499.99,0.07,2025-11-24 02:06:42,mysql_database,23733.692816650004
2225,786,1,80,1,761.99,0.05,2025-11-24 02:06:42,mysql_database,36170.39658665
2226,787,1,51,2,6499.99,0.07,2025-11-24 02:06:42,mysql_database,308543.70281665004
2227,787,2,66,2,250.99,0.1,2025-11-24 02:06:42,mysql_database,11914.077401650002
2228,788,1,48,1,1499.99,0.2,2025-11-24 02:06:42,mysql_database,71202.02781665
2229,788,2,19,1,449.0,0.1,2025-11-24 02:06:42,mysql_database,21313.282415
2230,788,3,13,1,269.99,0.05,2025-11-24 02:06:42,mysql_database,12815.97576665
2231,789,1,100,2,489.99,0.2,2025-11-24 02:06:42,mysql_database,23259.00946665
2232,789,2,93,2,209.99,0.07,2025-11-24 02:06:42,mysql_database,9967.875666650001
2233,790,1,62,2,3499.99,0.07,2025-11-24 02:06:42,mysql_database,166138.69781665
2234,790,2,91,1,349.99,0.1,2025-11-24 02:06:42,mysql_database,16613.442566650003
2235,791,1,54,1,3199.99,0.2,2025-11-24 02:06:42,mysql_database,151898.19731665
2236,791,2,25,2,499.99,0.07,2025-11-24 02:06:42,mysql_database,23733.692816650004
2237,792,1,16,2,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2238,792,2,39,1,1499.99,0.2,2025-11-24 02:06:42,mysql_database,71202.02781665
2239,792,3,56,1,5499.99,0.2,2025-11-24 02:06:42,mysql_database,261075.36781665002
2240,792,4,30,1,999.99,0.05,2025-11-24 02:06:42,mysql_database,47467.86031665
2241,792,5,2,1,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
2242,793,1,60,1,1559.99,0.05,2025-11-24 02:06:42,mysql_database,74050.12791665
2243,793,2,95,2,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
2244,793,3,75,2,599.99,0.05,2025-11-24 02:06:42,mysql_database,28480.52631665
2245,794,1,41,2,1469.99,0.05,2025-11-24 02:06:42,mysql_database,69777.97776665
2246,794,2,68,1,449.99,0.2,2025-11-24 02:06:42,mysql_database,21360.276066650003
2247,794,3,17,1,429.0,0.07,2025-11-24 02:06:42,mysql_database,20363.915715000003
2248,794,4,28,1,2499.99,0.1,2025-11-24 02:06:42,mysql_database,118670.36281665
2249,795,1,95,2,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
2250,795,2,99,2,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
2251,796,1,6,2,469.99,0.2,2025-11-24 02:06:42,mysql_database,22309.642766650002
2252,797,1,11,1,1680.99,0.07,2025-11-24 02:06:42,mysql_database,79793.79645165
2253,797,2,69,1,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
2254,797,3,74,1,439.99,0.1,2025-11-24 02:06:42,mysql_database,20885.59271665
2255,797,4,54,2,3199.99,0.05,2025-11-24 02:06:42,mysql_database,151898.19731665
2256,797,5,62,2,3499.99,0.1,2025-11-24 02:06:42,mysql_database,166138.69781665
2257,798,1,23,1,299.99,0.1,2025-11-24 02:06:42,mysql_database,14240.02581665
2258,798,2,90,1,209.99,0.05,2025-11-24 02:06:42,mysql_database,9967.875666650001
2259,798,3,91,2,349.99,0.07,2025-11-24 02:06:42,mysql_database,16613.442566650003
2260,798,4,42,1,2299.99,0.2,2025-11-24 02:06:42,mysql_database,109176.69581665
2261,798,5,26,2,599.99,0.05,2025-11-24 02:06:42,mysql_database,28480.52631665
2262,799,1,5,2,1320.99,0.1,2025-11-24 02:06:42,mysql_database,62705.19585165
2263,799,2,34,2,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2264,799,3,29,2,999.99,0.07,2025-11-24 02:06:42,mysql_database,47467.86031665
2265,799,4,63,1,3499.99,0.1,2025-11-24 02:06:42,mysql_database,166138.69781665
2266,799,5,58,2,4999.99,0.07,2025-11-24 02:06:42,mysql_database,237341.20031665
2267,800,1,65,2,346.99,0.1,2025-11-24 02:06:42,mysql_database,16471.037561650002
2268,800,2,54,1,3199.99,0.07,2025-11-24 02:06:42,mysql_database,151898.19731665
2269,800,3,6,2,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2270,800,4,52,1,875.99,0.1,2025-11-24 02:06:42,mysql_database,41581.786776650006
2271,800,5,95,2,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
2272,801,1,101,1,339.99,0.07,2025-11-24 02:06:42,mysql_database,16138.759216650002
2273,802,1,30,1,999.99,0.05,2025-11-24 02:06:42,mysql_database,47467.86031665
2274,802,2,36,2,832.99,0.2,2025-11-24 02:06:42,mysql_database,39540.64837165
2275,802,3,40,1,4999.99,0.1,2025-11-24 02:06:42,mysql_database,237341.20031665
2276,802,4,28,1,2499.99,0.05,2025-11-24 02:06:42,mysql_database,118670.36281665
2277,803,1,111,1,470.99,0.07,2025-11-24 02:06:42,mysql_database,22357.111101650004
2278,803,2,52,2,875.99,0.05,2025-11-24 02:06:42,mysql_database,41581.786776650006
2279,803,3,102,1,489.99,0.07,2025-11-24 02:06:42,mysql_database,23259.00946665
2280,803,4,83,2,149.99,0.05,2025-11-24 02:06:42,mysql_database,7119.775566650001
2281,804,1,89,2,209.99,0.2,2025-11-24 02:06:42,mysql_database,9967.875666650001
2282,804,2,53,1,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
2283,804,3,50,2,5999.99,0.05,2025-11-24 02:06:42,mysql_database,284809.53531665
2284,805,1,24,1,549.99,0.05,2025-11-24 02:06:42,mysql_database,26107.10956665
2285,805,2,33,2,469.99,0.2,2025-11-24 02:06:42,mysql_database,22309.642766650002
2286,805,3,62,2,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
2287,805,4,32,1,469.99,0.07,2025-11-24 02:06:42,mysql_database,22309.642766650002
2288,805,5,6,2,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2289,806,1,93,2,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
2290,806,2,97,1,349.99,0.2,2025-11-24 02:06:42,mysql_database,16613.442566650003
2291,806,3,77,2,799.99,0.1,2025-11-24 02:06:42,mysql_database,37974.19331665
2292,806,4,82,2,659.99,0.2,2025-11-24 02:06:42,mysql_database,31328.626416650004
2293,806,5,91,2,349.99,0.07,2025-11-24 02:06:42,mysql_database,16613.442566650003
2294,807,1,21,2,269.99,0.2,2025-11-24 02:06:42,mysql_database,12815.97576665
2295,807,2,6,1,469.99,0.07,2025-11-24 02:06:42,mysql_database,22309.642766650002
2296,807,3,3,2,999.99,0.07,2025-11-24 02:06:42,mysql_database,47467.86031665
2297,807,4,9,2,2999.99,0.2,2025-11-24 02:06:42,mysql_database,142404.53031665
2298,807,5,16,1,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2299,808,1,96,2,349.99,0.05,2025-11-24 02:06:42,mysql_database,16613.442566650003
2300,808,2,18,1,449.0,0.05,2025-11-24 02:06:42,mysql_database,21313.282415
2301,808,3,85,1,329.99,0.05,2025-11-24 02:06:42,mysql_database,15664.075866650002
2302,808,4,19,2,449.0,0.05,2025-11-24 02:06:42,mysql_database,21313.282415
2303,809,1,78,1,647.99,0.1,2025-11-24 02:06:42,mysql_database,30759.006396650002
2304,809,2,26,1,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2305,809,3,92,2,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
2306,810,1,103,2,551.99,0.05,2025-11-24 02:06:42,mysql_database,26202.046236650003
2307,810,2,100,1,489.99,0.2,2025-11-24 02:06:42,mysql_database,23259.00946665
2308,810,3,56,1,5499.99,0.05,2025-11-24 02:06:42,mysql_database,261075.36781665002
2309,810,4,22,1,269.99,0.2,2025-11-24 02:06:42,mysql_database,12815.97576665
2310,811,1,45,2,869.99,0.07,2025-11-24 02:06:42,mysql_database,41296.976766650005
2311,811,2,54,1,3199.99,0.2,2025-11-24 02:06:42,mysql_database,151898.19731665
2312,811,3,70,1,659.99,0.07,2025-11-24 02:06:42,mysql_database,31328.626416650004
2313,811,4,66,1,250.99,0.1,2025-11-24 02:06:42,mysql_database,11914.077401650002
2314,812,1,76,2,299.99,0.1,2025-11-24 02:06:42,mysql_database,14240.02581665
2315,812,2,40,1,4999.99,0.2,2025-11-24 02:06:42,mysql_database,237341.20031665
2316,813,1,96,2,349.99,0.1,2025-11-24 02:06:42,mysql_database,16613.442566650003
2317,813,2,85,2,329.99,0.2,2025-11-24 02:06:42,mysql_database,15664.075866650002
2318,813,3,33,2,469.99,0.2,2025-11-24 02:06:42,mysql_database,22309.642766650002
2319,813,4,26,2,599.99,0.07,2025-11-24 02:06:42,mysql_database,28480.52631665
2320,813,5,71,2,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
2321,814,1,69,2,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
2322,814,2,100,1,489.99,0.1,2025-11-24 02:06:42,mysql_database,23259.00946665
2323,814,3,65,1,346.99,0.2,2025-11-24 02:06:42,mysql_database,16471.037561650002
2324,814,4,83,2,149.99,0.05,2025-11-24 02:06:42,mysql_database,7119.775566650001
2325,815,1,105,2,533.99,0.2,2025-11-24 02:06:42,mysql_database,25347.616206650004
2326,815,2,102,2,489.99,0.2,2025-11-24 02:06:42,mysql_database,23259.00946665
2327,815,3,87,2,189.99,0.1,2025-11-24 02:06:42,mysql_database,9018.50896665
2328,815,4,23,1,299.99,0.07,2025-11-24 02:06:42,mysql_database,14240.02581665
2329,816,1,75,2,599.99,0.1,2025-11-24 02:06:42,mysql_database,28480.52631665
2330,816,2,64,2,489.99,0.2,2025-11-24 02:06:42,mysql_database,23259.00946665
2331,817,1,85,1,329.99,0.05,2025-11-24 02:06:42,mysql_database,15664.075866650002
2332,817,2,105,2,533.99,0.07,2025-11-24 02:06:42,mysql_database,25347.616206650004
2333,817,3,48,2,1499.99,0.05,2025-11-24 02:06:42,mysql_database,71202.02781665
2334,818,1,103,1,551.99,0.05,2025-11-24 02:06:42,mysql_database,26202.046236650003
2335,818,2,44,2,539.99,0.07,2025-11-24 02:06:42,mysql_database,25632.42621665
2336,818,3,19,2,449.0,0.05,2025-11-24 02:06:42,mysql_database,21313.282415
2337,818,4,48,2,1499.99,0.05,2025-11-24 02:06:42,mysql_database,71202.02781665
2338,819,1,94,1,249.99,0.2,2025-11-24 02:06:42,mysql_database,11866.60906665
2339,820,1,107,1,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
2340,821,1,102,1,489.99,0.07,2025-11-24 02:06:42,mysql_database,23259.00946665
2341,821,2,70,2,659.99,0.2,2025-11-24 02:06:42,mysql_database,31328.626416650004
2342,821,3,6,1,469.99,0.2,2025-11-24 02:06:42,mysql_database,22309.642766650002
2343,821,4,107,1,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
2344,822,1,53,1,749.99,0.05,2025-11-24 02:06:42,mysql_database,35600.776566650005
2345,822,2,72,1,619.99,0.2,2025-11-24 02:06:42,mysql_database,29429.893016650003
2346,823,1,56,2,5499.99,0.07,2025-11-24 02:06:42,mysql_database,261075.36781665002
2347,823,2,86,2,149.99,0.2,2025-11-24 02:06:42,mysql_database,7119.775566650001
2348,823,3,81,1,1099.99,0.2,2025-11-24 02:06:42,mysql_database,52214.693816650004
2349,824,1,92,2,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
2350,825,1,19,1,449.0,0.1,2025-11-24 02:06:42,mysql_database,21313.282415
2351,825,2,30,2,999.99,0.2,2025-11-24 02:06:42,mysql_database,47467.86031665
2352,826,1,45,2,869.99,0.2,2025-11-24 02:06:42,mysql_database,41296.976766650005
2353,826,2,36,1,832.99,0.1,2025-11-24 02:06:42,mysql_database,39540.64837165
2354,827,1,43,1,5299.99,0.05,2025-11-24 02:06:42,mysql_database,251581.70081665
2355,827,2,41,1,1469.99,0.2,2025-11-24 02:06:42,mysql_database,69777.97776665
2356,827,3,28,1,2499.99,0.2,2025-11-24 02:06:42,mysql_database,118670.36281665
2357,827,4,108,1,449.99,0.2,2025-11-24 02:06:42,mysql_database,21360.276066650003
2358,828,1,25,2,499.99,0.2,2025-11-24 02:06:42,mysql_database,23733.692816650004
2359,828,2,24,1,549.99,0.2,2025-11-24 02:06:42,mysql_database,26107.10956665
2360,828,3,55,2,2699.99,0.07,2025-11-24 02:06:42,mysql_database,128164.02981665
2361,829,1,103,1,551.99,0.2,2025-11-24 02:06:42,mysql_database,26202.046236650003
2362,829,2,105,2,533.99,0.1,2025-11-24 02:06:42,mysql_database,25347.616206650004
2363,830,1,85,2,329.99,0.2,2025-11-24 02:06:42,mysql_database,15664.075866650002
2364,830,2,100,2,489.99,0.07,2025-11-24 02:06:42,mysql_database,23259.00946665
2365,830,3,96,2,349.99,0.2,2025-11-24 02:06:42,mysql_database,16613.442566650003
2366,831,1,67,1,250.99,0.2,2025-11-24 02:06:42,mysql_database,11914.077401650002
2367,831,2,11,1,1680.99,0.2,2025-11-24 02:06:42,mysql_database,79793.79645165
2368,831,3,68,1,449.99,0.1,2025-11-24 02:06:42,mysql_database,21360.276066650003
2369,832,1,54,1,3199.99,0.05,2025-11-24 02:06:42,mysql_database,151898.19731665
2370,832,2,45,1,869.99,0.2,2025-11-24 02:06:42,mysql_database,41296.976766650005
2371,832,3,27,1,999.99,0.07,2025-11-24 02:06:42,mysql_database,47467.86031665
2372,832,4,16,2,599.99,0.1,2025-11-24 02:06:42,mysql_database,28480.52631665
2373,833,1,20,2,599.99,0.05,2025-11-24 02:06:42,mysql_database,28480.52631665
2374,834,1,54,1,3199.99,0.07,2025-11-24 02:06:42,mysql_database,151898.19731665
2375,834,2,21,1,269.99,0.05,2025-11-24 02:06:42,mysql_database,12815.97576665
2376,834,3,78,1,647.99,0.2,2025-11-24 02:06:42,mysql_database,30759.006396650002
2377,835,1,65,2,346.99,0.07,2025-11-24 02:06:42,mysql_database,16471.037561650002
2378,835,2,82,1,659.99,0.2,2025-11-24 02:06:42,mysql_database,31328.626416650004
2379,835,3,2,1,749.99,0.05,2025-11-24 02:06:42,mysql_database,35600.776566650005
2380,836,1,108,2,449.99,0.2,2025-11-24 02:06:42,mysql_database,21360.276066650003
2381,837,1,51,1,6499.99,0.05,2025-11-24 02:06:42,mysql_database,308543.70281665004
2382,837,2,97,1,349.99,0.1,2025-11-24 02:06:42,mysql_database,16613.442566650003
2383,837,3,87,2,189.99,0.2,2025-11-24 02:06:42,mysql_database,9018.50896665
2384,838,1,28,1,2499.99,0.1,2025-11-24 02:06:42,mysql_database,118670.36281665
2385,838,2,10,1,1549.0,0.1,2025-11-24 02:06:42,mysql_database,73528.45091500001
2386,838,3,100,2,489.99,0.05,2025-11-24 02:06:42,mysql_database,23259.00946665
2387,838,4,65,2,346.99,0.07,2025-11-24 02:06:42,mysql_database,16471.037561650002
2388,839,1,55,1,2699.99,0.07,2025-11-24 02:06:42,mysql_database,128164.02981665
2389,839,2,85,1,329.99,0.1,2025-11-24 02:06:42,mysql_database,15664.075866650002
2390,839,3,58,2,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
2391,840,1,27,1,999.99,0.07,2025-11-24 02:06:42,mysql_database,47467.86031665
2392,840,2,43,1,5299.99,0.07,2025-11-24 02:06:42,mysql_database,251581.70081665
2393,840,3,106,2,449.99,0.2,2025-11-24 02:06:42,mysql_database,21360.276066650003
2394,841,1,22,2,269.99,0.1,2025-11-24 02:06:42,mysql_database,12815.97576665
2395,841,2,9,1,2999.99,0.2,2025-11-24 02:06:42,mysql_database,142404.53031665
2396,841,3,11,1,1680.99,0.2,2025-11-24 02:06:42,mysql_database,79793.79645165
2397,841,4,90,2,209.99,0.07,2025-11-24 02:06:42,mysql_database,9967.875666650001
2398,841,5,100,1,489.99,0.1,2025-11-24 02:06:42,mysql_database,23259.00946665
2399,842,1,81,2,1099.99,0.07,2025-11-24 02:06:42,mysql_database,52214.693816650004
2400,842,2,42,1,2299.99,0.1,2025-11-24 02:06:42,mysql_database,109176.69581665
2401,843,1,72,1,619.99,0.1,2025-11-24 02:06:42,mysql_database,29429.893016650003
2402,843,2,75,2,599.99,0.1,2025-11-24 02:06:42,mysql_database,28480.52631665
2403,843,3,81,1,1099.99,0.1,2025-11-24 02:06:42,mysql_database,52214.693816650004
2404,843,4,23,2,299.99,0.07,2025-11-24 02:06:42,mysql_database,14240.02581665
2405,844,1,79,2,402.99,0.07,2025-11-24 02:06:42,mysql_database,19129.26432165
2406,844,2,12,1,549.99,0.1,2025-11-24 02:06:42,mysql_database,26107.10956665
2407,844,3,83,2,149.99,0.2,2025-11-24 02:06:42,mysql_database,7119.775566650001
2408,844,4,48,1,1499.99,0.2,2025-11-24 02:06:42,mysql_database,71202.02781665
2409,844,5,63,2,3499.99,0.05,2025-11-24 02:06:42,mysql_database,166138.69781665
2410,845,1,16,2,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2411,845,2,75,1,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
2412,845,3,26,2,599.99,0.05,2025-11-24 02:06:42,mysql_database,28480.52631665
2413,845,4,73,2,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
2414,845,5,88,1,189.99,0.05,2025-11-24 02:06:42,mysql_database,9018.50896665
2415,846,1,46,2,1409.99,0.05,2025-11-24 02:06:42,mysql_database,66929.87766665
2416,846,2,47,1,5299.99,0.07,2025-11-24 02:06:42,mysql_database,251581.70081665
2417,846,3,71,1,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
2418,846,4,72,2,619.99,0.05,2025-11-24 02:06:42,mysql_database,29429.893016650003
2419,846,5,103,2,551.99,0.07,2025-11-24 02:06:42,mysql_database,26202.046236650003
2420,847,1,61,2,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
2421,848,1,93,1,209.99,0.07,2025-11-24 02:06:42,mysql_database,9967.875666650001
2422,848,2,100,2,489.99,0.2,2025-11-24 02:06:42,mysql_database,23259.00946665
2423,848,3,88,2,189.99,0.2,2025-11-24 02:06:42,mysql_database,9018.50896665
2424,848,4,41,2,1469.99,0.07,2025-11-24 02:06:42,mysql_database,69777.97776665
2425,849,1,109,1,416.99,0.2,2025-11-24 02:06:42,mysql_database,19793.82101165
2426,850,1,101,2,339.99,0.07,2025-11-24 02:06:42,mysql_database,16138.759216650002
2427,850,2,5,2,1320.99,0.07,2025-11-24 02:06:42,mysql_database,62705.19585165
2428,850,3,37,1,379.99,0.07,2025-11-24 02:06:42,mysql_database,18037.49261665
2429,851,1,30,1,999.99,0.2,2025-11-24 02:06:42,mysql_database,47467.86031665
2430,851,2,93,1,209.99,0.05,2025-11-24 02:06:42,mysql_database,9967.875666650001
2431,852,1,46,2,1409.99,0.07,2025-11-24 02:06:42,mysql_database,66929.87766665
2432,853,1,99,1,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
2433,853,2,58,2,4999.99,0.2,2025-11-24 02:06:42,mysql_database,237341.20031665
2434,853,3,42,2,2299.99,0.2,2025-11-24 02:06:42,mysql_database,109176.69581665
2435,853,4,45,1,869.99,0.2,2025-11-24 02:06:42,mysql_database,41296.976766650005
2436,853,5,6,1,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2437,854,1,87,1,189.99,0.1,2025-11-24 02:06:42,mysql_database,9018.50896665
2438,855,1,18,1,449.0,0.1,2025-11-24 02:06:42,mysql_database,21313.282415
2439,855,2,93,2,209.99,0.2,2025-11-24 02:06:42,mysql_database,9967.875666650001
2440,855,3,89,1,209.99,0.2,2025-11-24 02:06:42,mysql_database,9967.875666650001
2441,856,1,38,2,549.99,0.05,2025-11-24 02:06:42,mysql_database,26107.10956665
2442,857,1,29,1,999.99,0.2,2025-11-24 02:06:42,mysql_database,47467.86031665
2443,858,1,45,2,869.99,0.2,2025-11-24 02:06:42,mysql_database,41296.976766650005
2444,858,2,5,1,1320.99,0.2,2025-11-24 02:06:42,mysql_database,62705.19585165
2445,858,3,14,1,269.99,0.07,2025-11-24 02:06:42,mysql_database,12815.97576665
2446,858,4,73,2,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
2447,859,1,38,2,549.99,0.07,2025-11-24 02:06:42,mysql_database,26107.10956665
2448,859,2,13,1,269.99,0.1,2025-11-24 02:06:42,mysql_database,12815.97576665
2449,859,3,14,2,269.99,0.1,2025-11-24 02:06:42,mysql_database,12815.97576665
2450,859,4,71,2,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
2451,859,5,36,2,832.99,0.1,2025-11-24 02:06:42,mysql_database,39540.64837165
2452,860,1,6,1,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2453,860,2,24,2,549.99,0.2,2025-11-24 02:06:42,mysql_database,26107.10956665
2454,860,3,25,1,499.99,0.2,2025-11-24 02:06:42,mysql_database,23733.692816650004
2455,860,4,58,2,4999.99,0.07,2025-11-24 02:06:42,mysql_database,237341.20031665
2456,860,5,95,2,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
2457,861,1,14,2,269.99,0.07,2025-11-24 02:06:42,mysql_database,12815.97576665
2458,861,2,62,1,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
2459,862,1,85,1,329.99,0.05,2025-11-24 02:06:42,mysql_database,15664.075866650002
2460,862,2,99,1,299.99,0.2,2025-11-24 02:06:42,mysql_database,14240.02581665
2461,862,3,49,2,3499.99,0.07,2025-11-24 02:06:42,mysql_database,166138.69781665
2462,863,1,93,2,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
2463,864,1,37,1,379.99,0.1,2025-11-24 02:06:42,mysql_database,18037.49261665
2464,864,2,65,2,346.99,0.05,2025-11-24 02:06:42,mysql_database,16471.037561650002
2465,864,3,13,1,269.99,0.2,2025-11-24 02:06:42,mysql_database,12815.97576665
2466,865,1,109,2,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
2467,865,2,34,1,469.99,0.05,2025-11-24 02:06:42,mysql_database,22309.642766650002
2468,866,1,88,1,189.99,0.2,2025-11-24 02:06:42,mysql_database,9018.50896665
2469,866,2,67,2,250.99,0.07,2025-11-24 02:06:42,mysql_database,11914.077401650002
2470,866,3,80,1,761.99,0.07,2025-11-24 02:06:42,mysql_database,36170.39658665
2471,866,4,13,2,269.99,0.07,2025-11-24 02:06:42,mysql_database,12815.97576665
2472,867,1,101,1,339.99,0.05,2025-11-24 02:06:42,mysql_database,16138.759216650002
2473,868,1,46,1,1409.99,0.07,2025-11-24 02:06:42,mysql_database,66929.87766665
2474,869,1,7,1,3999.99,0.2,2025-11-24 02:06:42,mysql_database,189872.86531665002
