order_id,item_id,order_status,customer_id,product_id,brand_id,category_id,store_id,staff_id,order_date,required_date,shipped_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
782,2,4,1298,57,9,7,2,7,20170315,20170316,20170318,150,3.0,True,Non local,1,1999.99,94936.19531665,0.07,139.9993,6645.533672165501
782,3,4,1298,99,1,1,2,7,20170315,20170316,20170318,150,3.0,True,Non local,1,299.99,14240.02581665,0.07,20.9993,996.8018071655001
782,4,4,1298,16,1,3,2,7,20170315,20170316,20170318,150,3.0,True,Non local,2,599.99,28480.52631665,0.2,239.996,11392.210526660001
783,1,4,1343,92,2,1,1,2,20170316,20170319,20170317,69,1.0,False,Non local,1,209.99,9967.87566665,0.2,41.998000000000005,1993.57513333
783,2,4,1343,22,1,1,1,2,20170316,20170319,20170317,69,1.0,False,Non local,2,269.99,12815.97576665,0.05,26.999000000000002,1281.5975766650001
783,3,4,1343,94,2,1,1,2,20170316,20170319,20170317,69,1.0,False,Non local,1,249.99,11866.60906665,0.05,12.499500000000001,593.3304533325
783,4,4,1343,29,9,6,1,2,20170316,20170319,20170317,69,1.0,False,Non local,1,999.99,47467.86031665,0.1,99.99900000000001,4746.786031665
784,1,4,430,22,1,1,2,7,20170316,20170319,20170319,136,3.0,False,Non local,1,269.99,12815.97576665,0.07,18.899300000000004,897.1183036655001
784,2,4,430,72,7,3,2,7,20170316,20170319,20170319,136,3.0,False,Non local,2,619.99,29429.893016650003,0.1,123.998,5885.978603330001
784,3,4,430,16,1,3,2,7,20170316,20170319,20170319,136,3.0,False,Non local,1,599.99,28480.52631665,0.2,119.998,5696.1052633300005
785,1,4,794,59,9,7,1,2,20170318,20170319,20170320,3,2.0,True,Non local,2,2599.99,123417.19631665,0.2,1039.9959999999999,49366.87852666
785,2,4,794,40,9,6,1,2,20170318,20170319,20170320,3,2.0,True,Non local,1,4999.99,237341.20031665,0.07,349.9993,16613.8840221655
785,3,4,794,25,1,2,1,2,20170318,20170319,20170320,3,2.0,True,Non local,1,499.99,23733.692816650004,0.07,34.999300000000005,1661.3584971655005
786,1,4,249,80,7,3,2,6,20170318,20170320,20170319,27,1.0,False,Non local,1,761.99,36170.39658665,0.05,38.0995,1808.5198293325002
787,1,4,700,51,9,7,3,9,20170318,20170320,20170319,89,1.0,False,Non local,2,6499.99,308543.70281665004,0.07,909.9986,43196.11839433101
787,2,4,700,66,7,3,3,9,20170318,20170320,20170319,89,1.0,False,Non local,2,250.99,11914.077401650002,0.1,50.19800000000001,2382.8154803300004
788,1,4,1363,48,9,7,3,9,20170318,20170320,20170320,40,2.0,False,Non local,1,1499.99,71202.02781665,0.2,299.998,14240.405563330001
788,2,4,1363,19,4,3,3,9,20170318,20170320,20170320,40,2.0,False,Non local,1,449.0,21313.282415,0.1,44.900000000000006,2131.3282415000003
788,3,4,1363,13,1,3,3,9,20170318,20170320,20170320,40,2.0,False,Non local,1,269.99,12815.97576665,0.05,13.499500000000001,640.7987883325001
789,1,4,772,100,1,1,2,6,20170319,20170320,20170320,185,1.0,False,Non local,2,489.99,23259.00946665,0.2,195.996,9303.60378666
789,2,4,772,93,2,1,2,6,20170319,20170320,20170320,185,1.0,False,Non local,2,209.99,9967.87566665,0.07,29.398600000000005,1395.502593331
790,1,4,1015,62,9,4,2,7,20170319,20170321,20170322,138,3.0,True,Non local,2,3499.99,166138.69781665,0.07,489.9986,23259.417694331
790,2,4,1015,91,9,1,2,7,20170319,20170321,20170322,138,3.0,True,Non local,1,349.99,16613.442566650003,0.1,34.999,1661.3442566650003
791,1,4,432,54,9,7,2,6,20170320,20170322,20170323,131,3.0,True,Non local,1,3199.99,151898.19731665,0.2,639.998,30379.639463330004
791,2,4,432,25,1,2,2,6,20170320,20170322,20170323,131,3.0,True,Non local,2,499.99,23733.692816650004,0.07,69.99860000000001,3322.716994331001
792,1,4,479,16,1,3,2,6,20170322,20170323,20170324,159,2.0,True,Non local,2,599.99,28480.52631665,0.2,239.996,11392.210526660001
792,2,4,479,39,9,6,2,6,20170322,20170323,20170324,159,2.0,True,Non local,1,1499.99,71202.02781665,0.2,299.998,14240.405563330001
792,3,4,479,56,9,7,2,6,20170322,20170323,20170324,159,2.0,True,Non local,1,5499.99,261075.36781665,0.2,1099.998,52215.07356333
792,4,4,479,30,8,6,2,6,20170322,20170323,20170324,159,2.0,True,Non local,1,999.99,47467.86031665,0.05,49.999500000000005,2373.3930158325
792,5,4,479,2,5,6,2,6,20170322,20170323,20170324,159,2.0,True,Non local,1,749.99,35600.776566650005,0.2,149.99800000000002,7120.155313330001
793,1,4,653,60,7,5,2,6,20170323,20170324,20170324,187,1.0,False,Non local,1,1559.99,74050.12791665,0.05,77.99950000000001,3702.5063958325004
793,2,4,653,95,1,1,2,6,20170323,20170324,20170324,187,1.0,False,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
793,3,4,653,75,1,3,2,6,20170323,20170324,20170324,187,1.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
794,1,4,863,41,2,6,2,7,20170323,20170325,20170324,47,1.0,False,Non local,2,1469.99,69777.97776665,0.05,146.999,6977.797776665
794,2,4,863,68,7,3,2,7,20170323,20170325,20170324,47,1.0,False,Non local,1,449.99,21360.276066650003,0.2,89.998,4272.055213330001
794,3,4,863,17,4,3,2,7,20170323,20170325,20170324,47,1.0,False,Non local,1,429.0,20363.915715000003,0.07,30.03,1425.4741000500003
794,4,4,863,28,8,6,2,7,20170323,20170325,20170324,47,1.0,False,Non local,1,2499.99,118670.36281665,0.1,249.999,11867.036281665001
795,1,4,992,95,1,1,2,7,20170323,20170325,20170326,126,3.0,True,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
795,2,4,992,99,1,1,2,7,20170323,20170325,20170326,126,3.0,True,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
796,1,4,154,6,8,6,3,9,20170323,20170326,20170325,102,2.0,False,Non local,2,469.99,22309.64276665,0.2,187.996,8923.85710666
797,1,4,374,11,8,4,2,7,20170324,20170326,20170326,44,2.0,False,Non local,1,1680.99,79793.79645165,0.07,117.6693,5585.565751615501
797,2,4,374,69,7,3,2,7,20170324,20170326,20170326,44,2.0,False,Non local,1,416.99,19793.82101165,0.05,20.849500000000003,989.6910505825001
797,3,4,374,74,1,3,2,7,20170324,20170326,20170326,44,2.0,False,Non local,1,439.99,20885.59271665,0.1,43.999,2088.5592716650003
797,4,4,374,54,9,7,2,7,20170324,20170326,20170326,44,2.0,False,Non local,2,3199.99,151898.19731665,0.05,319.999,15189.819731665002
797,5,4,374,62,9,4,2,7,20170324,20170326,20170326,44,2.0,False,Non local,2,3499.99,166138.69781665,0.1,699.998,33227.739563330004
798,1,4,619,23,1,1,1,3,20170326,20170328,20170329,83,3.0,True,Non local,1,299.99,14240.02581665,0.1,29.999000000000002,1424.0025816650002
798,2,4,619,90,9,1,1,3,20170326,20170328,20170329,83,3.0,True,Non local,1,209.99,9967.87566665,0.05,10.499500000000001,498.3937833325
798,3,4,619,91,9,1,1,3,20170326,20170328,20170329,83,3.0,True,Non local,2,349.99,16613.442566650003,0.07,48.9986,2325.8819593310004
798,4,4,619,42,9,6,1,3,20170326,20170328,20170329,83,3.0,True,Non local,1,2299.99,109176.69581665,0.2,459.998,21835.33916333
798,5,4,619,26,1,2,1,3,20170326,20170328,20170329,83,3.0,True,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
799,1,4,607,5,3,6,1,3,20170327,20170328,20170329,168,2.0,True,Non local,2,1320.99,62705.19585165,0.1,264.19800000000004,12541.039170330001
799,2,4,607,34,9,6,1,3,20170327,20170328,20170329,168,2.0,True,Non local,2,469.99,22309.64276665,0.05,46.999,2230.964276665
799,3,4,607,29,9,6,1,3,20170327,20170328,20170329,168,2.0,True,Non local,2,999.99,47467.86031665,0.07,139.9986,6645.500444331001
799,4,4,607,63,9,4,1,3,20170327,20170328,20170329,168,2.0,True,Non local,1,3499.99,166138.69781665,0.1,349.999,16613.869781665002
799,5,4,607,58,9,7,1,3,20170327,20170328,20170329,168,2.0,True,Non local,2,4999.99,237341.20031665,0.07,699.9986,33227.768044331
800,1,4,1057,65,7,3,2,6,20170327,20170329,20170328,152,1.0,False,Non local,2,346.99,16471.037561650002,0.1,69.39800000000001,3294.2075123300006
800,2,4,1057,54,9,7,2,6,20170327,20170329,20170328,152,1.0,False,Non local,1,3199.99,151898.19731665,0.07,223.9993,10632.873812165502
800,3,4,1057,6,8,6,2,6,20170327,20170329,20170328,152,1.0,False,Non local,2,469.99,22309.64276665,0.05,46.999,2230.964276665
800,4,4,1057,52,8,7,2,6,20170327,20170329,20170328,152,1.0,False,Non local,1,875.99,41581.786776650006,0.1,87.599,4158.178677665001
800,5,4,1057,95,1,1,2,6,20170327,20170329,20170328,152,1.0,False,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
801,1,4,78,101,1,1,1,2,20170328,20170329,20170330,31,2.0,True,Non local,1,339.99,16138.759216650002,0.07,23.799300000000002,1129.7131451655002
802,1,4,340,30,8,6,2,6,20170328,20170329,20170330,99,2.0,True,Non local,1,999.99,47467.86031665,0.05,49.999500000000005,2373.3930158325
802,2,4,340,36,8,6,2,6,20170328,20170329,20170330,99,2.0,True,Non local,2,832.99,39540.64837165,0.2,333.196,15816.259348660002
802,3,4,340,40,9,6,2,6,20170328,20170329,20170330,99,2.0,True,Non local,1,4999.99,237341.20031665,0.1,499.999,23734.120031665003
802,4,4,340,28,8,6,2,6,20170328,20170329,20170330,99,2.0,True,Non local,1,2499.99,118670.36281665,0.05,124.9995,5933.518140832501
803,1,4,1105,111,7,2,3,8,20170328,20170331,20170330,62,2.0,False,Non local,1,470.99,22357.111101650004,0.07,32.969300000000004,1564.9977771155004
803,2,4,1105,52,8,7,3,8,20170328,20170331,20170330,62,2.0,False,Non local,2,875.99,41581.786776650006,0.05,87.599,4158.178677665001
803,3,4,1105,102,1,2,3,8,20170328,20170331,20170330,62,2.0,False,Non local,1,489.99,23259.00946665,0.07,34.2993,1628.1306626655003
803,4,4,1105,83,9,1,3,8,20170328,20170331,20170330,62,2.0,False,Non local,2,149.99,7119.775566650001,0.05,14.999000000000002,711.9775566650001
804,1,4,95,89,9,1,2,6,20170329,20170331,20170330,74,1.0,False,Non local,2,209.99,9967.87566665,0.2,83.99600000000001,3987.15026666
804,2,4,95,53,8,7,2,6,20170329,20170331,20170330,74,1.0,False,Non local,1,749.99,35600.776566650005,0.07,52.499300000000005,2492.0543596655007
804,3,4,95,50,9,7,2,6,20170329,20170331,20170330,74,1.0,False,Non local,2,5999.99,284809.53531665,0.05,599.999,28480.953531665
805,1,4,420,24,1,2,2,6,20170329,20170330,20170401,44,3.0,True,Non local,1,549.99,26107.10956665,0.05,27.4995,1305.3554783325
805,2,4,420,33,8,6,2,6,20170329,20170330,20170401,44,3.0,True,Non local,2,469.99,22309.64276665,0.2,187.996,8923.85710666
805,3,4,420,62,9,4,2,6,20170329,20170330,20170401,44,3.0,True,Non local,2,3499.99,166138.69781665,0.2,1399.996,66455.47912666001
805,4,4,420,32,9,6,2,6,20170329,20170330,20170401,44,3.0,True,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
805,5,4,420,6,8,6,2,6,20170329,20170330,20170401,44,3.0,True,Non local,2,469.99,22309.64276665,0.05,46.999,2230.964276665
806,1,4,234,93,2,1,2,7,20170330,20170331,20170331,131,1.0,False,Non local,2,209.99,9967.87566665,0.1,41.998000000000005,1993.57513333
806,2,4,234,97,1,1,2,7,20170330,20170331,20170331,131,1.0,False,Non local,1,349.99,16613.442566650003,0.2,69.998,3322.6885133300007
806,3,4,234,77,1,3,2,7,20170330,20170331,20170331,131,1.0,False,Non local,2,799.99,37974.19331665,0.1,159.99800000000002,7594.838663330001
806,4,4,234,82,1,3,2,7,20170330,20170331,20170331,131,1.0,False,Non local,2,659.99,31328.626416650004,0.2,263.99600000000004,12531.450566660002
806,5,4,234,91,9,1,2,7,20170330,20170331,20170331,131,1.0,False,Non local,2,349.99,16613.442566650003,0.07,48.9986,2325.8819593310004
807,1,4,1148,21,1,1,2,6,20170330,20170401,20170402,95,3.0,True,Non local,2,269.99,12815.97576665,0.2,107.99600000000001,5126.3903066600005
807,2,4,1148,6,8,6,2,6,20170330,20170401,20170402,95,3.0,True,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
807,3,4,1148,3,8,6,2,6,20170330,20170401,20170402,95,3.0,True,Non local,2,999.99,47467.86031665,0.07,139.9986,6645.500444331001
807,4,4,1148,9,9,5,2,6,20170330,20170401,20170402,95,3.0,True,Non local,2,2999.99,142404.53031665,0.2,1199.9959999999999,56961.81212666
807,5,4,1148,16,1,3,2,6,20170330,20170401,20170402,95,3.0,True,Non local,1,599.99,28480.52631665,0.2,119.998,5696.1052633300005
808,1,4,315,96,1,1,2,6,20170331,20170402,20170402,63,2.0,False,local,2,349.99,16613.442566650003,0.05,34.999,1661.3442566650003
808,2,4,315,18,4,3,2,6,20170331,20170402,20170402,63,2.0,False,local,1,449.0,21313.282415,0.05,22.450000000000003,1065.6641207500002
808,3,4,315,85,2,1,2,6,20170331,20170402,20170402,63,2.0,False,local,1,329.99,15664.075866650002,0.05,16.4995,783.2037933325001
808,4,4,315,19,4,3,2,6,20170331,20170402,20170402,63,2.0,False,local,2,449.0,21313.282415,0.05,44.900000000000006,2131.3282415000003
809,1,4,1222,78,7,3,2,7,20170331,20170403,20170403,159,3.0,False,Non local,1,647.99,30759.00639665,0.1,64.799,3075.900639665
809,2,4,1222,26,1,2,2,7,20170331,20170403,20170403,159,3.0,False,Non local,1,599.99,28480.52631665,0.2,119.998,5696.1052633300005
809,3,4,1222,92,2,1,2,7,20170331,20170403,20170403,159,3.0,False,Non local,2,209.99,9967.87566665,0.1,41.998000000000005,1993.57513333
810,1,3,153,103,7,2,3,8,20170401,20170401,,52,,False,Non local,2,551.99,26202.046236650003,0.05,55.199000000000005,2620.2046236650003
810,2,3,153,100,1,1,3,8,20170401,20170401,,52,,False,Non local,1,489.99,23259.00946665,0.2,97.998,4651.80189333
810,3,3,153,56,9,7,3,8,20170401,20170401,,52,,False,Non local,1,5499.99,261075.36781665,0.05,274.9995,13053.7683908325
810,4,3,153,22,1,1,3,8,20170401,20170401,,52,,False,Non local,1,269.99,12815.97576665,0.2,53.998000000000005,2563.1951533300003
811,1,4,524,45,2,6,2,7,20170401,20170404,20170404,47,3.0,False,Non local,2,869.99,41296.976766650005,0.07,121.79860000000001,5781.576747331002
811,2,4,524,54,9,7,2,7,20170401,20170404,20170404,47,3.0,False,Non local,1,3199.99,151898.19731665,0.2,639.998,30379.639463330004
811,3,4,524,70,1,3,2,7,20170401,20170404,20170404,47,3.0,False,Non local,1,659.99,31328.626416650004,0.07,46.19930000000001,2193.0038491655005
811,4,4,524,66,7,3,2,7,20170401,20170404,20170404,47,3.0,False,Non local,1,250.99,11914.077401650002,0.1,25.099000000000004,1191.4077401650002
812,1,4,1164,76,1,3,2,7,20170401,20170402,20170403,17,2.0,True,Non local,2,299.99,14240.02581665,0.1,59.998000000000005,2848.0051633300004
812,2,4,1164,40,9,6,2,7,20170401,20170402,20170403,17,2.0,True,Non local,1,4999.99,237341.20031665,0.2,999.998,47468.240063330006
813,1,4,1203,96,1,1,3,9,20170401,20170403,20170402,54,1.0,False,Non local,2,349.99,16613.442566650003,0.1,69.998,3322.6885133300007
813,2,4,1203,85,2,1,3,9,20170401,20170403,20170402,54,1.0,False,Non local,2,329.99,15664.075866650002,0.2,131.996,6265.630346660001
813,3,4,1203,33,8,6,3,9,20170401,20170403,20170402,54,1.0,False,Non local,2,469.99,22309.64276665,0.2,187.996,8923.85710666
813,4,4,1203,26,1,2,3,9,20170401,20170403,20170402,54,1.0,False,Non local,2,599.99,28480.52631665,0.07,83.99860000000001,3987.2736843310004
813,5,4,1203,71,7,3,3,9,20170401,20170403,20170402,54,1.0,False,Non local,2,416.99,19793.82101165,0.05,41.699000000000005,1979.3821011650002
814,1,4,629,69,7,3,2,7,20170402,20170405,20170403,7,1.0,False,Non local,2,416.99,19793.82101165,0.1,83.39800000000001,3958.7642023300004
814,2,4,629,100,1,1,2,7,20170402,20170405,20170403,7,1.0,False,Non local,1,489.99,23259.00946665,0.1,48.999,2325.900946665
814,3,4,629,65,7,3,2,7,20170402,20170405,20170403,7,1.0,False,Non local,1,346.99,16471.037561650002,0.2,69.39800000000001,3294.2075123300006
814,4,4,629,83,9,1,2,7,20170402,20170405,20170403,7,1.0,False,Non local,2,149.99,7119.775566650001,0.05,14.999000000000002,711.9775566650001
815,1,4,1251,105,7,2,1,3,20170403,20170405,20170404,46,1.0,False,Non local,2,533.99,25347.616206650004,0.2,213.596,10139.046482660002
815,2,4,1251,102,1,2,1,3,20170403,20170405,20170404,46,1.0,False,Non local,2,489.99,23259.00946665,0.2,195.996,9303.60378666
815,3,4,1251,87,9,1,1,3,20170403,20170405,20170404,46,1.0,False,Non local,2,189.99,9018.50896665,0.1,37.998000000000005,1803.7017933300003
815,4,4,1251,23,1,1,1,3,20170403,20170405,20170404,46,1.0,False,Non local,1,299.99,14240.02581665,0.07,20.9993,996.8018071655001
816,1,4,811,75,1,3,2,6,20170403,20170405,20170405,98,2.0,False,Non local,2,599.99,28480.52631665,0.1,119.998,5696.1052633300005
816,2,4,811,64,1,3,2,6,20170403,20170405,20170405,98,2.0,False,Non local,2,489.99,23259.00946665,0.2,195.996,9303.60378666
817,1,4,301,85,2,1,2,7,20170404,20170405,20170407,17,3.0,True,Non local,1,329.99,15664.075866650002,0.05,16.4995,783.2037933325001
817,2,4,301,105,7,2,2,7,20170404,20170405,20170407,17,3.0,True,Non local,2,533.99,25347.616206650004,0.07,74.75860000000002,3548.666268931001
817,3,4,301,48,9,7,2,7,20170404,20170405,20170407,17,3.0,True,Non local,2,1499.99,71202.02781665,0.05,149.999,7120.202781665001
818,1,4,1319,103,7,2,2,6,20170404,20170407,20170407,90,3.0,False,Non local,1,551.99,26202.046236650003,0.05,27.599500000000003,1310.1023118325002
818,2,4,1319,44,2,6,2,6,20170404,20170407,20170407,90,3.0,False,Non local,2,539.99,25632.42621665,0.07,75.5986,3588.5396703310007
818,3,4,1319,19,4,3,2,6,20170404,20170407,20170407,90,3.0,False,Non local,2,449.0,21313.282415,0.05,44.900000000000006,2131.3282415000003
818,4,4,1319,48,9,7,2,6,20170404,20170407,20170407,90,3.0,False,Non local,2,1499.99,71202.02781665,0.05,149.999,7120.202781665001
819,1,4,221,94,2,1,3,9,20170404,20170407,20170405,125,1.0,False,Non local,1,249.99,11866.60906665,0.2,49.998000000000005,2373.32181333
820,1,4,725,107,7,2,2,7,20170405,20170408,20170407,114,2.0,False,Non local,1,416.99,19793.82101165,0.05,20.849500000000003,989.6910505825001
821,1,4,1181,102,1,2,2,7,20170405,20170407,20170408,119,3.0,True,Non local,1,489.99,23259.00946665,0.07,34.2993,1628.1306626655003
821,2,4,1181,70,1,3,2,7,20170405,20170407,20170408,119,3.0,True,Non local,2,659.99,31328.626416650004,0.2,263.99600000000004,12531.450566660002
821,3,4,1181,6,8,6,2,7,20170405,20170407,20170408,119,3.0,True,Non local,1,469.99,22309.64276665,0.2,93.998,4461.92855333
821,4,4,1181,107,7,2,2,7,20170405,20170407,20170408,119,3.0,True,Non local,1,416.99,19793.82101165,0.05,20.849500000000003,989.6910505825001
822,1,4,294,53,8,7,2,7,20170406,20170408,20170409,55,3.0,True,Non local,1,749.99,35600.776566650005,0.05,37.499500000000005,1780.0388283325003
822,2,4,294,72,7,3,2,7,20170406,20170408,20170409,55,3.0,True,Non local,1,619.99,29429.893016650003,0.2,123.998,5885.978603330001
823,1,4,415,56,9,7,3,8,20170406,20170407,20170408,164,2.0,True,Non local,2,5499.99,261075.36781665,0.07,769.9986,36550.551494331005
823,2,4,415,86,9,1,3,8,20170406,20170407,20170408,164,2.0,True,Non local,2,149.99,7119.775566650001,0.2,59.99600000000001,2847.9102266600003
823,3,4,415,81,1,3,3,8,20170406,20170407,20170408,164,2.0,True,Non local,1,1099.99,52214.69381665,0.2,219.99800000000002,10442.93876333
824,1,4,993,92,2,1,1,2,20170407,20170409,20170410,120,3.0,True,Non local,2,209.99,9967.87566665,0.1,41.998000000000005,1993.57513333
825,1,4,10,19,4,3,2,7,20170407,20170408,20170409,10,2.0,True,Non local,1,449.0,21313.282415,0.1,44.900000000000006,2131.3282415000003
825,2,4,10,30,8,6,2,7,20170407,20170408,20170409,10,2.0,True,Non local,2,999.99,47467.86031665,0.2,399.99600000000004,18987.14412666
826,1,4,45,45,2,6,2,6,20170407,20170410,20170410,42,3.0,False,Non local,2,869.99,41296.976766650005,0.2,347.99600000000004,16518.790706660002
826,2,4,45,36,8,6,2,6,20170407,20170410,20170410,42,3.0,False,Non local,1,832.99,39540.64837165,0.1,83.299,3954.0648371650004
827,1,4,666,43,9,6,2,7,20170407,20170410,20170410,81,3.0,False,Non local,1,5299.99,251581.70081665,0.05,264.9995,12579.0850408325
827,2,4,666,41,2,6,2,7,20170407,20170410,20170410,81,3.0,False,Non local,1,1469.99,69777.97776665,0.2,293.998,13955.59555333
827,3,4,666,28,8,6,2,7,20170407,20170410,20170410,81,3.0,False,Non local,1,2499.99,118670.36281665,0.2,499.998,23734.072563330003
827,4,4,666,108,7,2,2,7,20170407,20170410,20170410,81,3.0,False,Non local,1,449.99,21360.276066650003,0.2,89.998,4272.055213330001
828,1,4,246,25,1,2,2,6,20170409,20170410,20170412,134,3.0,True,Non local,2,499.99,23733.692816650004,0.2,199.996,9493.477126660002
828,2,4,246,24,1,2,2,6,20170409,20170410,20170412,134,3.0,True,Non local,1,549.99,26107.10956665,0.2,109.998,5221.42191333
828,3,4,246,55,9,7,2,6,20170409,20170410,20170412,134,3.0,True,Non local,2,2699.99,128164.02981665,0.07,377.9986,17942.964174331002
829,1,4,674,103,7,2,2,7,20170409,20170410,20170410,74,1.0,False,Non local,1,551.99,26202.046236650003,0.2,110.39800000000001,5240.409247330001
829,2,4,674,105,7,2,2,7,20170409,20170410,20170410,74,1.0,False,Non local,2,533.99,25347.616206650004,0.1,106.798,5069.523241330001
830,1,4,431,85,2,1,2,6,20170411,20170414,20170412,139,1.0,False,Non local,2,329.99,15664.075866650002,0.2,131.996,6265.630346660001
830,2,4,431,100,1,1,2,6,20170411,20170414,20170412,139,1.0,False,Non local,2,489.99,23259.00946665,0.07,68.5986,3256.2613253310005
830,3,4,431,96,1,1,2,6,20170411,20170414,20170412,139,1.0,False,Non local,2,349.99,16613.442566650003,0.2,139.996,6645.377026660001
831,1,4,1000,67,7,3,2,7,20170411,20170412,20170412,188,1.0,False,Non local,1,250.99,11914.077401650002,0.2,50.19800000000001,2382.8154803300004
831,2,4,1000,11,8,4,2,7,20170411,20170412,20170412,188,1.0,False,Non local,1,1680.99,79793.79645165,0.2,336.19800000000004,15958.759290330003
831,3,4,1000,68,7,3,2,7,20170411,20170412,20170412,188,1.0,False,Non local,1,449.99,21360.276066650003,0.1,44.999,2136.0276066650003
832,1,4,1215,54,9,7,2,7,20170411,20170412,20170412,50,1.0,False,Non local,1,3199.99,151898.19731665,0.05,159.9995,7594.909865832501
832,2,4,1215,45,2,6,2,7,20170411,20170412,20170412,50,1.0,False,Non local,1,869.99,41296.976766650005,0.2,173.99800000000002,8259.395353330001
832,3,4,1215,27,8,6,2,7,20170411,20170412,20170412,50,1.0,False,Non local,1,999.99,47467.86031665,0.07,69.9993,3322.7502221655004
832,4,4,1215,16,1,3,2,7,20170411,20170412,20170412,50,1.0,False,Non local,2,599.99,28480.52631665,0.1,119.998,5696.1052633300005
833,1,4,406,20,1,3,2,7,20170412,20170414,20170415,162,3.0,True,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
834,1,4,890,54,9,7,2,6,20170412,20170413,20170415,27,3.0,True,Non local,1,3199.99,151898.19731665,0.07,223.9993,10632.873812165502
834,2,4,890,21,1,1,2,6,20170412,20170413,20170415,27,3.0,True,Non local,1,269.99,12815.97576665,0.05,13.499500000000001,640.7987883325001
834,3,4,890,78,7,3,2,6,20170412,20170413,20170415,27,3.0,True,Non local,1,647.99,30759.00639665,0.2,129.598,6151.80127933
835,1,4,940,65,7,3,1,2,20170413,20170415,20170414,37,1.0,False,Non local,2,346.99,16471.037561650002,0.07,48.57860000000001,2305.9452586310003
835,2,4,940,82,1,3,1,2,20170413,20170415,20170414,37,1.0,False,Non local,1,659.99,31328.626416650004,0.2,131.99800000000002,6265.725283330001
835,3,4,940,2,5,6,1,2,20170413,20170415,20170414,37,1.0,False,Non local,1,749.99,35600.776566650005,0.05,37.499500000000005,1780.0388283325003
836,1,4,455,108,7,2,2,6,20170413,20170416,20170414,33,1.0,False,Non local,2,449.99,21360.276066650003,0.2,179.996,8544.110426660001
837,1,4,948,51,9,7,2,7,20170413,20170416,20170414,145,1.0,False,Non local,1,6499.99,308543.70281665004,0.05,324.9995,15427.185140832502
837,2,4,948,97,1,1,2,7,20170413,20170416,20170414,145,1.0,False,Non local,1,349.99,16613.442566650003,0.1,34.999,1661.3442566650003
837,3,4,948,87,9,1,2,7,20170413,20170416,20170414,145,1.0,False,Non local,2,189.99,9018.50896665,0.2,75.99600000000001,3607.4035866600007
838,1,4,1395,28,8,6,2,7,20170414,20170417,20170415,79,1.0,False,Non local,1,2499.99,118670.36281665,0.1,249.999,11867.036281665001
838,2,4,1395,10,8,4,2,7,20170414,20170417,20170415,79,1.0,False,Non local,1,1549.0,73528.45091500001,0.1,154.9,7352.845091500001
838,3,4,1395,100,1,1,2,7,20170414,20170417,20170415,79,1.0,False,Non local,2,489.99,23259.00946665,0.05,48.999,2325.900946665
838,4,4,1395,65,7,3,2,7,20170414,20170417,20170415,79,1.0,False,Non local,2,346.99,16471.037561650002,0.07,48.57860000000001,2305.9452586310003
839,1,4,1332,55,9,7,1,3,20170415,20170418,20170416,46,1.0,False,Non local,1,2699.99,128164.02981665,0.07,188.9993,8971.482087165501
839,2,4,1332,85,2,1,1,3,20170415,20170418,20170416,46,1.0,False,Non local,1,329.99,15664.075866650002,0.1,32.999,1566.4075866650003
839,3,4,1332,58,9,7,1,3,20170415,20170418,20170416,46,1.0,False,Non local,2,4999.99,237341.20031665,0.05,499.999,23734.120031665003
840,1,4,372,27,8,6,2,6,20170415,20170416,20170416,158,1.0,False,Non local,1,999.99,47467.86031665,0.07,69.9993,3322.7502221655004
840,2,4,372,43,9,6,2,6,20170415,20170416,20170416,158,1.0,False,Non local,1,5299.99,251581.70081665,0.07,370.9993,17610.7190571655
840,3,4,372,106,7,2,2,6,20170415,20170416,20170416,158,1.0,False,Non local,2,449.99,21360.276066650003,0.2,179.996,8544.110426660001
841,1,4,428,22,1,1,2,7,20170415,20170418,20170417,165,2.0,False,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
841,2,4,428,9,9,5,2,7,20170415,20170418,20170417,165,2.0,False,Non local,1,2999.99,142404.53031665,0.2,599.9979999999999,28480.90606333
841,3,4,428,11,8,4,2,7,20170415,20170418,20170417,165,2.0,False,Non local,1,1680.99,79793.79645165,0.2,336.19800000000004,15958.759290330003
841,4,4,428,90,9,1,2,7,20170415,20170418,20170417,165,2.0,False,Non local,2,209.99,9967.87566665,0.07,29.398600000000005,1395.502593331
841,5,4,428,100,1,1,2,7,20170415,20170418,20170417,165,2.0,False,Non local,1,489.99,23259.00946665,0.1,48.999,2325.900946665
842,1,4,1133,81,1,3,2,6,20170415,20170418,20170416,104,1.0,False,Non local,2,1099.99,52214.69381665,0.07,153.9986,7310.057134331
