,order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extracted_date,data_source,latency_days,Late_Deliveries:,Locality_Flag
447,448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
448,449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
449,450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
450,451,1146,4,2016-09-21,2016-09-23,2016-09-22,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
451,452,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,local
452,453,1028,4,2016-09-22,2016-09-24,2016-09-25,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
453,454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
454,455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
455,456,1061,4,2016-09-23,2016-09-26,2016-09-25,3,9,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
456,457,1349,4,2016-09-24,2016-09-27,2016-09-27,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
457,458,197,4,2016-09-25,2016-09-28,2016-09-26,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
458,459,874,4,2016-09-25,2016-09-28,2016-09-26,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
459,460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
460,461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
461,462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
462,463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
463,464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
464,465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
465,466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
466,467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
467,468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
468,469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
469,470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
470,471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
471,472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
472,473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
473,474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
474,475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
475,476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
476,477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
477,478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
478,479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
479,480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
480,481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
481,482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
482,483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
483,484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
484,485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
485,486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
486,487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
487,488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
488,489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
489,490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
490,491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
491,492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
492,493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
493,494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
494,495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,local
495,496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
496,497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
497,498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
498,499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
499,500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
500,501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
501,502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
502,503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
503,504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
504,505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
505,506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
506,507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
507,508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
508,509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
509,510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
510,511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
511,512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
512,513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
513,514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
514,515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
515,516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
516,517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
517,518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
518,519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
519,520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
520,521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
521,522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
522,523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
523,524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
524,525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
525,526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
526,527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
527,528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
528,529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
529,530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
530,531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
531,532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
532,533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
533,534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
534,535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
535,536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
536,537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
537,538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
538,539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
539,540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
540,541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
541,542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
542,543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
543,544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
544,545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
545,546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
546,547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
547,548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
548,549,64,3,2016-11-12,2016-11-12,,3,9,2025-11-24 02:06:42,mysql_database,,False,Non local
549,550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
550,551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
551,552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
552,553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
553,554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
554,555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
555,556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
556,557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
557,558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
558,559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
559,560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
560,561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
561,562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
562,563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
563,564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
564,565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
565,566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
566,567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
567,568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
568,569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
569,570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
570,571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
571,572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
572,573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
573,574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
574,575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
575,576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
576,577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
577,578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
578,579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,local
579,580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
580,581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
581,582,32,3,2016-12-04,2016-12-04,,1,2,2025-11-24 02:06:42,mysql_database,,False,Non local
582,583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
583,584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
584,585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
585,586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
586,587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
587,588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
588,589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
589,590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
590,591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
591,592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
592,593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
593,594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
594,595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
595,596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
596,597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
597,598,40,3,2016-12-09,2016-12-09,,1,3,2025-11-24 02:06:42,mysql_database,,False,Non local
598,599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
599,600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
600,601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
601,602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
602,603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
603,604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
604,605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
605,606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
606,607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
607,608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
608,609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
609,610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
610,611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
611,612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
612,613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
613,614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
614,615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
615,616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
616,617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
617,618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
618,619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
619,620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
620,621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
621,622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
622,623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
623,624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
624,625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
625,626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
626,627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
627,628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
628,629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
629,630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
630,631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
631,632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
632,633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
633,634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
634,635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
635,636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
636,637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
637,638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
638,639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
639,640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
640,641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
641,642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
642,643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
643,644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
644,645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
645,646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
646,647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
647,648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
648,649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
649,650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
650,651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
651,652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
652,653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
653,654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
654,655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
655,656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
656,657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
657,658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
658,659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
659,660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
660,661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
661,662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
662,663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
663,664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
664,665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
665,666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
666,667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
667,668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
668,669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
669,670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
670,671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
